"","x"
"773","TMCC3..57458."
"774","PITHD1..57095."
"775","MTA3..57504."
"776","USP13..8975."
"777","ATP11B..23200."
"778","LAMC2..3918."
"779","CDK14..5218."
"780","SEC61A1..29927."
"781","PPP1R12A..4659."
"782","RASGRF1..5923."
"783","CAMK2B..816."
"784","CROCC..9696."
"785","POLR3E..55718."
"786","ATP2B4..493."
"787","ZC3H11A..9877."
"788","RIOK2..55781."
"789","YIPF1..54432."
"790","NDC1..55706."
"791","DGKG..1608."
"792","FLYWCH1..84256."
"793","UNKL..64718."
"794","TBXAS1..6916."
"795","PARP12..64761."
"796","ALDH18A1..5832."
"797","TARBP1..6894."
"798","GATB..5188."
"799","MXD1..4084."
"800","CDK17..5128."
"801","DNAJC25..548645."
"802","SLC2A3..6515."
"803","PSD..5662."
"804","CTDP1..9150."
"805","YBX3..8531."
"806","STYK1..55359."
"807","WNK1..65125."
"808","CCAR1..55749."
"809","OGFR..11054."
"810","GNA15..2769."
"811","CREB3L3..84699."
"812","PIGV..55650."
"813","PTPRU..10076."
"814","SNRNP40..9410."
"815","RIMBP2..23504."
"816","COL11A1..1301."
"817","QSER1..79832."
"818","MPC1..51660."
"819","ACAA1..30."
"820","BCAT1..586."
"821","HDAC7..51564."
"822","LZTS1..11178."
"823","PRDM6..93166."
"824","WNT8A..7478."
"825","SPAG4..6676."
"826","NCKAP1..10787."
"827","MRPS35..60488."
"828","GUCY1B1..2983."
"829","SFSWAP..6433."
"830","TNK2..10188."
"831","MON2..23041."
"832","CDH3..1001."
"833","ARSF..416."
"834","GPBP1..65056."
"835","DGAT2..84649."
"836","ZNF112..7771."
"837","CS..1431."
"838","LTK..4058."
"839","MRPS24..64951."
"840","ELMO2..63916."
"841","WAPL..23063."
"842","VMP1..81671."
"843","APPBP2..10513."
"844","POLD1..5424."
"845","SEZ6..124925."
"846","EIF4B..1975."
"847","SLC6A16..28968."
"848","BICRA..29998."
"849","SPHK2..56848."
"850","RPL18..6141."
"851","CA11..770."
"852","ISOC2..79763."
"853","U2AF2..11338."
"854","EPN1..29924."
"855","MED29..55588."
"856","AHRR..57491."
"857","GSC2..2928."
"858","ZNF275..10838."
"859","MTMR1..8776."
"860","GPC1..2817."
"861","ADCK1..57143."
"862","HAGH..3029."
"863","RNF4..6047."
"864","CASP8..841."
"865","LIMCH1..22998."
"866","INTS13..55726."
"867","TM7SF3..51768."
"868","DLX3..1747."
"869","SPA17..53340."
"870","TSPAN32..10077."
"871","CCN5..8839."
"872","DMRT3..58524."
"873","ST3GAL6..10402."
"874","ATP2C2..9914."
"875","NGFR..4804."
"876","CDON..50937."
"877","TAF2..6873."
"878","HIPK2..28996."
"879","TNPO3..23534."
"880","RFXANK..8625."
"881","TMEM161A..54929."
"882","LPAR2..9170."
"883","CTSA..5476."
"884","SUGP2..10147."
"885","SLC12A2..6558."
"886","SNX24..28966."
"887","EYA2..2139."
"888","CNN2..1265."
"889","ABCA7..10347."
"890","SNCAIP..9627."
"891","DDX20..11218."
"892","BTBD1..53339."
"893","FAR2..55711."
"894","BCAS1..8537."
"895","POU1F1..5449."
"896","CHI3L2..1117."
"897","SBNO2..22904."
"898","PMS1..5378."
"899","HMG20B..10362."
"900","CALCRL..10203."
"901","TAF11..6882."
"902","ANKS1A..23294."
"903","AP3D1..8943."
"904","ZNF76..7629."
"905","SLC9A3R2..9351."
"906","NTHL1..4913."
"907","UHRF1BP1..54887."
"908","GNAI3..2773."
"909","IPO5..3843."
"910","OAT..4942."
"911","WDR3..10885."
"912","PKN2..5586."
"913","WDR18..57418."
"914","TRAM2..9697."
"915","NTN1..9423."
"916","GLP2R..9340."
"917","MCM10..55388."
"918","DGKA..1606."
"919","ERBB3..2065."
"920","ROPN1..54763."
"921","ANKRD44..91526."
"922","KARS1..3735."
"923","ADAT1..23536."
"924","PDIA5..10954."
"925","TBC1D22B..55633."
"926","NDUFB4..4710."
"927","SPEN..23013."
"928","MYLK..4638."
"929","ZC3H15..55854."
"930","MAP2K4..6416."
"931","PACC1..55248."
"932","SNAP91..9892."
"933","SLK..9748."
"934","CYB5R4..51167."
"935","COL17A1..1308."
"936","GSTO2..119391."
"937","SEC61A2..55176."
"938","PRKCQ..5588."
"939","TLE2..7089."
"940","ASB1..51665."
"941","FAM107B..83641."
"942","ME1..4199."
"943","TBC1D1..23216."
"944","CDK13..8621."
"945","MTHFD2..10797."
"946","SLC9A7..84679."
"947","FOXJ2..55810."
"948","YBX1..4904."
"949","PDE4A..5141."
"950","PPP2R5A..5525."
"951","CTNNA2..1496."
"952","ELAVL1..1994."
"953","TIE1..7075."
"954","DIP2B..57609."
"955","SMARCD1..6602."
"956","KDM4A..9682."
"957","NFYC..4802."
"958","ZMYND12..84217."
"959","SLC9A3..6550."
"960","NGEF..25791."
"961","ASPM..259266."
"962","CD84..8832."
"963","ELOVL1..64834."
"964","SPI1..6688."
"965","POLR1H..30834."
"966","MPPED2..744."
"967","CLDN18..51208."
"968","ZBTB11..27107."
"969","ATXN3..4287."
"970","GOLGA5..9950."
"971","FGFR2..2263."
"972","LRRC40..55631."
"973","ISOC1..51015."
"974","EML1..2009."
"975","TRMT11..60487."
"976","THUMPD1..55623."
"977","MSANTD3..91283."
"978","KIF26A..26153."
"979","ATG2B..55102."
"980","ARFGEF1..10565."
"981","ACSM2B..348158."
"982","ZFAT..57623."
"983","MTFR1..9650."
"984","STAG3..10734."
"985","FECH..2235."
"986","MYO9A..4649."
"987","DDX3Y..8653."
"988","PFKP..5214."
"989","IDI1..3422."
"990","SP100..6672."
"991","KLF6..1316."
"992","PLPP1..8611."
"993","NEO1..4756."
"994","TRAM1..23471."
"995","PHKA1..5255."
"996","TNFRSF1A..7132."
"997","CACNB1..782."
"998","EVI5..7813."
"999","STOML1..9399."
"1000","PKM..5315."
"1001","DHX29..54505."
"1002","DNTTIP2..30836."
"1003","METTL22..79091."
"1004","TP53BP1..7158."
"1005","TRO..7216."
"1006","RRP15..51018."
"1007","RHOA..387."
"1008","DHX8..1659."
"1009","PRKCZ..5590."
"1010","ZFY..7544."
"1011","IARS2..55699."
"1012","SYT1..6857."
"1013","NAV3..89795."
"1014","IDH3G..3421."
"1015","ROGDI..79641."
"1016","PDZD4..57595."
"1017","ATP2B3..492."
"1018","ROCK1..6093."
"1019","CBFB..865."
"1020","PDK3..5165."
"1021","HYAL2..8692."
"1022","HDAC4..9759."
"1023","RASSF1..11186."
"1024","FGFR3..2261."
"1025","IFI35..3430."
"1026","HEATR6..63897."
"1027","COASY..80347."
"1028","PLEKHH3..79990."
"1029","MEF2A..4205."
"1030","OTUD5..55593."
"1031","TFE3..7030."
"1032","TBC1D25..4943."
"1033","ACSL4..2182."
"1034","INPP5A..3632."
"1035","GPKOW..27238."
"1036","GRIPAP1..56850."
"1037","FTSJ1..24140."
"1038","PRR11..55771."
"1039","REEP1..65055."
"1040","ATP11A..23250."
"1041","POLR1A..25885."
"1042","LAPTM4A..9741."
"1043","TTC7A..57217."
"1044","IP6K2..51447."
"1045","STON1.GTF2A1L..286749."
"1046","SRBD1..55133."
"1047","KIF2A..3796."
"1048","RASGRP2..10235."
"1049","PSME4..23198."
"1050","IFT80..57560."
"1051","SIRT2..22933."
"1052","ERLEC1..27248."
"1053","PPP2R5B..5526."
"1054","PYGM..5837."
"1055","PAGE1..8712."
"1056","PITX1..5307."
