"","Primary","Secondary","IM_101_Cut","BL1_Corr","BL2_Corr","M_Corr","LAR_Corr","MSL_Corr","IM_101_Corr","BL1_Cut","BL2_Cut","M_Cut","LAR_Cut","MSL_Cut"
"ACH.000263","MSL","ND","0","-0.240952971778714","0.00971909317486749","0.131028177751657","0.144066782033282","0.313503335836571","-0.0394314384910917","0","0","0","0","1"
"ACH.000303","ND","ND","0","0.123605533244087","-0.171863606186263","0.173300247058696","-0.0761963844538044","-0.0538196145013659","-0.123518464100304","0","0","0","0","0"
"ACH.001551","ND","ND","0","0.0976806956824588","-0.455600178491745","0.132943698914901","0.102687171450028","0.132421284052198","-0.0563881542429882","0","0","0","0","0"
"ACH.000793","BL2","ND","0","-0.0966358659570531","0.443323429218228","-0.103688466603542","-0.0270240855018992","-0.0938061187840794","0.0606545422883948","0","1","0","0","0"
"ACH.002511","ND","ND","0","0.0833142869581306","-0.169338601016532","0.0337066422873064","-0.0640937734678552","-0.0508374963267705","-0.0479424472959589","0","0","0","0","0"
"ACH.000286","BL2","ND","0","-0.0543637966500147","0.418334584952275","-0.106431144632731","-0.128263732436521","-0.233007912408441","0.0525571119165007","0","1","0","0","0"
"ACH.000250","BL2","ND","0","-0.0364493203164963","0.359236403609016","-0.275258214429534","0.0536019416419064","-0.227065443345197","0.146439416201391","0","1","0","0","0"
"ACH.000299","ND","ND","0","0.0734754737105604","-0.354556437130636","0.109761539382462","-0.00928374745594846","0.0942414645029985","-0.0252391680543311","0","0","0","0","0"
"ACH.000139","ND","ND","0","0.0339896170046038","-0.252228425898717","-0.0188395859862213","0.0510116346143381","-0.0127012113494629","-0.0482036547273103","0","0","0","0","0"
"ACH.001735","BL2","ND","1","0.056932336391637","0.276760157159805","-0.199551593909513","-0.0548426769408256","-0.247635528564121","0.196177664587891","0","1","0","0","0"
"ACH.001389","MSL","ND","0","-0.0522088353413655","0.109652702952732","0.11154645683003","-0.116574699883545","0.219991075412762","0.0211033837246003","0","0","0","0","1"
"ACH.001183","M","ND","0","0.183509104167347","-0.354469367986853","0.252250193184663","-0.0804845397851569","0.0272635256473047","-0.161524145361936","0","0","1","0","0"
"ACH.000551","BL2","ND","0","-0.0351650504456852","0.399484115323081","-0.188711485508429","-0.0718211599786681","-0.198202022180864","0.177827842535453","0","1","0","0","0"
"ACH.001163","M","ND","0","-0.134380339787334","-0.147832522501932","0.212916707480328","0.117336554891653","0.159151511193827","-0.190278730096538","0","0","1","0","0"
"ACH.000037","BL1","ND","0","0.202838454087352","-0.440145405470119","0.123670835101925","-0.00286239810189267","0.0191225607035187","-0.0368628987494694","1","0","0","0","0"
"ACH.000744","M","ND","0","-0.108977917088408","-0.00843482330405633","0.267291387773316","-0.0789172951970484","0.13224714576463","-0.155646978156529","0","0","1","0","0"
"ACH.000420","LAR","ND","0","-0.0810940237916435","-0.0365799240321721","-0.11337490884949","0.251749545607906","0.0411728213667679","0.0780683710451562","0","0","0","1","0"
"ACH.000336","M","ND","0","0.108259596652191","-0.227522556350062","0.241540688499254","-0.114332669431112","0.120492811353816","-0.105495151337056","0","0","1","0","0"
"ACH.000486","M","BL1","0","0.207191911276542","-0.351334878810636","0.220099911842492","-0.135882282517604","0.0658786909154232","-0.0788302260532645","1","0","1","0","0"
"ACH.000679","ND","ND","0","0.115246895440842","-0.295109979212242","0.173909731065182","-0.0832054505284009","0.113657883566787","-0.177196591243021","0","0","0","0","0"
"ACH.001557","BL2","ND","0","0.129852744310576","0.235881194153307","-0.09896496555327","-0.0494008554543377","-0.522817557492844","0.0978330666840805","0","1","0","0","0"
"ACH.000247","M","ND","0","0.136731206669496","-0.339058129537119","0.424951839879845","-0.188907391081943","0.0452650711246068","-0.269533418225749","0","0","1","0","0"
"ACH.000947","BL2","ND","0","-0.0502497796062298","0.234118043991685","-0.261980170002503","0.179308017979778","-0.0128753496370305","0.0802450996397514","0","1","0","0","0"
"ACH.000807","ND","ND","0","0.0150738455175716","0.040672173790011","-0.12525984697598","0.0705368901078569","0.107062395925164","0.101446436151109","0","0","0","0","0"
"ACH.000476","ND","ND","0","-0.0430448079581197","0.109173822661921","-0.0923259433397547","0.0934143076370523","0.0427400659548764","0.0766970320305613","0","0","0","0","0"
"ACH.000525","ND","ND","0","0.0574765185402858","0.163243760951666","-0.135577540514361","-0.0213645911559517","-0.289864063299268","0.10638761006084","0","0","0","0","0"
"ACH.001148","ND","ND","0","0.0986166889781348","-0.205689968546272","0.163896779530044","-0.188842089224105","0.122734841806249","-0.106953559495434","0","0","0","0","0"
"ACH.000853","ND","ND","0","0.0999227261348919","-0.0824653628062385","-0.120079232920843","0.027546500364602","-0.0246296840478445","0.10342725917219","0","0","0","0","0"
"ACH.000083","MSL","M","0","-0.0775241888965074","-0.333986351911712","0.198746204329513","-0.057824795115421","0.308823369358192","-0.134358572501388","0","0","1","0","1"
"ACH.000479","BL2","ND","0","-0.0976806956824588","0.406645552399299","-0.306276596902515","-0.00704171700351542","-0.350485954658743","0.156256462163015","0","1","0","0","0"
"ACH.000230","ND","ND","0","-0.0653998106246123","0.105386314907326","-0.061481699154341","0.132965466200847","-0.155646978156529","-0.0366452258900099","0","0","0","0","0"
"ACH.001664","ND","ND","1","0.129918046168414","-0.0645944210446121","-0.240626462489525","-0.0746726744375878","0.0595008761332593","0.242389612651147","0","0","0","0","0"
"ACH.000955","M","ND","0","0.153252576702474","-0.3784133825274","0.307800306918732","-0.0809416527900219","0.153339645846258","-0.251031225171689","0","0","1","0","0"
"ACH.000049","M","ND","0","0.112896028558679","-0.38986297493497","0.238710941326281","-0.0359269054537935","0.0427400659548764","-0.181375910144644","0","0","1","0","0"
"ACH.000675","ND","ND","0","0.0641373080397471","-0.0252174007683852","0.0809634200759678","-0.0948509485094851","-0.0121134946289222","-0.101294065149487","0","0","0","0","0"
"ACH.000199","ND","ND","1","0.168903255297613","-0.136056420805172","-0.230613510954387","0.0214298930137896","-0.121211131790033","0.334312861200901","0","0","0","0","0"
"ACH.000193","ND","ND","0","-0.0396055767786594","-0.18757958663924","0.146461183487337","0.105495151337056","0.104297950610028","-0.115072757153274","0","0","0","0","0"
"ACH.000538","M","MSL","0","-0.00728115714892089","-0.319184597468465","0.285162329534942","-0.0340549188624416","0.247417855704661","-0.218097321535464","0","0","1","0","1"
"ACH.001647","ND","ND","0","-0.0916293901894842","0.187035404490591","-0.0526441810602845","0.113287839705706","-0.107802483647326","-0.0231712758894657","0","0","0","0","0"
"ACH.001649","LAR","ND","1","0.0236066216083848","-0.20392681838465","-0.22075293042087","0.222777288013844","-0.0572370783948803","0.20634298712465","0","0","0","1","0"
"ACH.000155","M","ND","0","-0.065051534049477","-0.183726777026806","0.229133335510062","-0.0062798619954071","0.186687127915456","-0.0962875893819179","0","0","1","0","0"
"ACH.000270","LAR","ND","1","0.0955692689457015","-0.242237241649525","-0.296045972507918","0.276455415156561","-0.117358322177599","0.280373526626833","0","0","0","1","0"
"ACH.000683","BL2","ND","0","-0.0679248157943427","0.236838954734929","0.105538685908947","-0.0201891577148703","-0.140671085425714","-0.157758404893286","0","1","0","0","0"
"ACH.002017","M","ND","0","0.143065486879768","-0.339014594965227","0.456035524210664","-0.104842132758677","0.0134412990716253","-0.37120841087929","0","0","1","0","0"
"ACH.000655","BL2","ND","1","0.0876024422894831","0.317160239875491","-0.241018273636552","-0.199638663053297","-0.329763498438197","0.217291931955464","0","1","0","0","0"
"ACH.000145","MSL","ND","0","-0.184575701178699","9.79527867567832e-05","0.0915640883316464","-0.0317911211240626","0.316137177436031","-0.0471152904300127","0","0","0","0","1"
"ACH.001495","ND","ND","0","-0.0350997485878473","0.0100891370359487","-0.0646597229024499","0.160849359497611","-0.0738237502856956","-0.0309204296862246","0","0","0","0","0"
"ACH.000188","BL1","ND","0","0.195851155298702","-0.136644137525713","-0.150879942534365","0.104276183324082","-0.0135936700732469","0.105451616765164","1","0","0","0","0"
"ACH.000080","ND","ND","0","0.0567146635321775","-0.151249986395446","-0.0201891577148703","-0.0308115932564948","0.00664990585648828","0.0407592429337948","0","0","0","0","0"
"ACH.000146","BL2","ND","1","0.0590655304143403","0.335292389068469","-0.321208955061438","-0.0860787322732665","-0.374887082204155","0.217096026381951","0","1","0","0","0"
"ACH.000415","LAR","ND","0","-0.051512282191095","-0.0403456645008217","-0.174105636638696","0.233987440276009","0.181049400855454","0.154602148431123","0","0","0","1","0"
"ACH.001518","ND","ND","0","0.0591525995581241","-0.0652256723370447","-0.210870582601408","0.0755433658754258","0.0521870680554195","0.167140105135991","0","0","0","0","0"
"ACH.000891","ND","ND","0","-0.0543420293640687","0.00889193630892132","-0.0566928962462315","0.138146080255983","0.0505762888954191","0.0382342377640644","0","0","0","0","0"
"ACH.001625","ND","ND","0","-0.134315037929496","0.13224714576463","-0.00408136611486597","0.161524145361936","-0.0256962810591961","-0.0446555871181202","0","0","0","0","0"
"ACH.000895","ND","ND","0","-0.0868188199954289","0.146004070482472","0.0798532884927243","0.0512293074737976","-0.131768265473819","-0.1711235184641","0","0","0","0","0"
"ACH.000851","BL2","ND","0","0.0100238351781108","0.321992577355492","-0.163875012244098","-0.00878309987919156","-0.269946996658722","0.139473884698686","0","1","0","0","0"
"ACH.000824","LAR","ND","0","-0.0615687682981247","0.00340658025054146","-0.118773195764086","0.32205787921333","0.0729530588478576","-0.010850992044057","0","0","0","1","0"
"ACH.000506","LAR","ND","0","-0.0232365777473036","-0.145590492049499","-0.188885623795997","0.273799806271155","0.0128535823510846","0.118838497621924","0","0","0","1","0"
"ACH.000540","ND","ND","0","0.0927395217727278","-0.309236947791165","0.150379294957608","-0.0114604760505436","-0.0232583450332495","-0.0566711289602856","0","0","0","0","0"
"ACH.000061","LAR","ND","0","-0.0647467920462337","-0.109957444955976","-0.121929452226249","0.214179210065193","-0.00958848945919178","0.0839890728224551","0","0","0","1","0"
"ACH.000185","MSL","M","0","-0.00362425311000098","-0.259498699404665","0.262110773718179","-0.0791785026283998","0.302597925577649","-0.095329828800296","0","0","1","0","1"
"ACH.000568","BL2","ND","0","-0.00131692079973009","0.256255373798718","-0.0579553988310968","-0.06191704487326","-0.162003025652747","0.0458092532732556","0","1","0","0","0"
"ACH.000707","BL2","ND","0","-0.0204721324321677","0.282702626223049","-0.227696694637629","0.0364928548883882","-0.310760657807381","0.112896028558679","0","1","0","0","0"
"ACH.000983","MSL","M","0","-0.15521163243761","0.0898227054559702","0.201575951502487","-0.117488925893275","0.393715784547404","-0.0979636703997562","0","0","1","0","1"
"ACH.000541","LAR","ND","0","-0.189168598513294","-0.153579085991663","-0.352902123398744","0.565024324942045","0.00808654672892111","0.0481383528694725","0","0","0","1","0"
"ACH.000680","BL1","ND","0","0.205711735832218","-0.153230809416528","0.0505762888954191","-0.311065399810625","0.056475223386772","0.148202566363013","1","0","0","0","0"
"ACH.002460","LAR","ND","0","-0.1587597000468","-0.326650776547926","-0.223691514023574","0.448264603127959","0.110958740109489","0.0204068305743298","0","0","0","1","0"
"ACH.000111","ND","ND","0","0.170056921452749","-0.256908392377096","-0.0406068719321731","0.0462010644202828","-0.0648991630478554","0.0850556698338068","0","0","0","0","0"
"ACH.002463","M","BL1","0","0.206234150694921","-0.398504587455513","0.360433604336043","-0.126478814988953","-0.051534049477041","-0.217052491810059","1","0","1","0","0"
"ACH.000369","ND","ND","0","-0.0595661779910972","-0.00410313340081192","-0.0630271764565035","0.150052785668419","0.0422829529500114","0.0659439927732611","0","0","0","0","0"
"ACH.000618","ND","ND","0","0.0348603084424419","0.0798315212067783","-0.0430230406721738","0.0356003961646042","-0.0544726330797445","0.0239766654694659","0","0","0","0","0"
"ACH.000470","M","BL1","0","0.230374070808981","-0.414786517343085","0.326716078405764","-0.188145536073835","-0.037058804322983","-0.151924772259771","1","0","1","0","0"
"ACH.002039","ND","ND","0","0.164789238253828","-0.0797009174911026","-0.0445249834024445","-0.00645400028297472","-0.121798848510573","0.0411510540808219","0","0","0","0","0"
"ACH.000118","BL2","ND","0","-0.112917795844625","0.215071668788977","0.0249997279089257","0.122974281951655","-0.290952427596565","-0.152033608689501","0","1","0","0","0"
"ACH.000614","ND","ND","0","0.0424353239516331","-0.0649426976197473","0.107628345359759","-0.0596750144208269","0.109304426377597","-0.00584451627648807","0","0","0","0","0"
"ACH.001386","ND","ND","0","-0.0124617712040574","-0.40621020668038","0.1289167510149","0.113287839705706","0.0993132421284052","-0.185468159902483","0","0","0","0","0"
"ACH.001060","ND","ND","0","0.063701962320828","-0.0641155407538011","0.0125923749197331","-0.0490743461651484","-0.0186654476986537","0.0605239385727191","0","0","0","0","0"
"ACH.001539","ND","ND","0","0.105538685908947","-0.0239984327554119","-0.135185729367334","-0.0390613946300106","-0.0407157083619029","0.189821617091673","0","0","0","0","0"
"ACH.000014","BL2","ND","0","-0.13407559778409","0.367660343270099","0.0340113842905497","-0.0609157497197462","-0.119317377912735","-0.055125651658123","0","1","0","0","0"
"ACH.000637","ND","ND","0","-0.000838040508919146","-0.065073301335423","0.00621456013756925","0.170296361598154","0.0527530174900143","-0.050619823467311","0","0","0","0","0"
"ACH.000455","ND","ND","0","0.143413763454904","-0.268140311925208","0.179068577834373","-0.203143196090595","-0.00958848945919178","-0.0425659276673088","0","0","0","0","0"
"ACH.000389","LAR","ND","0","-0.0874500712878615","0.0272852929332506","-0.188559114506808","0.261827799000882","0.0815511367965085","0.108760244228948","0","0","0","1","0"
"ACH.000129","MSL","BL2","0","-0.222864357157628","0.195829388012756","0.00456024640567691","0.119970396491114","0.270534713379262","-0.0823565263765087","0","1","0","0","1"
"ACH.000490","LAR","ND","0","-0.255732958936015","0.00508266126837975","-0.0107421556143272","0.441473209912822","-0.0331406928527117","-0.223974488740871","0","0","0","1","0"
"ACH.000434","ND","ND","0","0.123561998672196","-0.172451322906803","-0.080441005213265","0.093980257071647","0.087645976861375","0.052426508200825","0","0","0","0","0"
"ACH.001086","ND","ND","0","0.0412816577964976","-0.0430448079581197","-0.0779595346154265","0.0194708372786539","0.0830530795267792","0.139539186556524","0","0","0","0","0"
"ACH.002042","MSL","ND","0","-0.246568931552769","0.0098061623186513","0.184183890031671","0.138494356831119","0.234553389710604","-0.168859720725721","0","0","0","0","1"
"ACH.000597","LAR","ND","0","-0.171972442615992","0.0911940444705652","-0.148354937364635","0.311631349245219","0.00403783154297406","-0.00299300181756838","0","0","0","1","0"
"ACH.000756","MSL","LAR","0","-0.274822868710615","0.093066031061917","0.067794212078667","0.22554173332898","0.300834775416027","-0.0148779399440581","0","0","0","1","1"
"ACH.000089","LAR","ND","0","-0.0607198441462326","0.00403783154297406","-0.0394749730629836","0.218706805541951","0.167270708851667","-0.0044296426900012","0","0","0","1","0"
"ACH.000371","M","ND","0","0.161676516363557","-0.339885286403065","0.224388067173844","-0.0577377259716372","0.0927177544867818","-0.128633776297602","0","0","1","0","0"
"ACH.000132","ND","ND","1","-0.00512619584027166","0.182921387446806","-0.322471457646303","0.0895832653105647","-0.0843591166835363","0.235750590437631","0","0","0","0","0"
"ACH.000216","M","ND","0","-0.0961352183802963","-0.111785896975436","0.231310064104657","0.0548426769408256","0.014029015792166","-0.188798554652213","0","0","1","0","0"
"ACH.000613","ND","ND","0","-0.0149867763737878","-0.340473003123606","0.142499537445174","0.131006410465711","0.136861810385172","-0.132399516766252","0","0","0","0","0"
"ACH.000855","ND","ND","0","-0.0431318771019035","-0.135229263939226","-0.0636366604629902","0.167053035992207","0.0785690186219131","0.103557862887866","0","0","0","0","0"
"ACH.000906","ND","ND","0","0.0955692689457015","-0.217357233813302","-0.0954168979440799","0.118272548187329","0.0692961548089377","0.120101000206789","0","0","0","0","0"
